,path,filename,PON,ID,HEAT,camera,WBF,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,predict
48,test_images\20220322133314_wbf1_ch2_B69736_404_D22B3K1185.jpg,20220322133314_wbf1_ch2_B69736_404_D22B3K1185.jpg,D22B3K1185,404,B69736,ch2,wbf1,20220322133314,0.0,0.0,17008.0,51.0,1635.0,662.0,146.0,237.0,105.0,87.0,54.0,48.0,31.0,40.0,38.0,34.0,28.0,39.0,24.0,28.0,32.0,34.0,28.0,39.0,41.0,25.0,44.0,33.0,33.0,52.0,42.0,72.0,63.0,96.0,109.0,123.0,144.0,278.0,260.0,299.0,421.0,416.0,639.0,539.0,593.0,669.0,584.0,730.0,719.0,1059.0,926.0,957.0,1053.0,1010.0,1179.0,937.0,994.0,1006.0,927.0,1044.0,910.0,1161.0,1003.0,1021.0,1060.0,1099.0,1114.0,1057.0,1144.0,1042.0,1106.0,1087.0,1056.0,1201.0,1164.0,1223.0,1221.0,1294.0,1288.0,1336.0,1443.0,1366.0,1491.0,1498.0,1639.0,1586.0,1694.0,1723.0,1756.0,1855.0,1837.0,1896.0,1943.0,2037.0,2188.0,2246.0,2279.0,2433.0,2441.0,2613.0,2736.0,2735.0,2823.0,3099.0,3044.0,3289.0,3414.0,3432.0,3809.0,3843.0,3861.0,3910.0,4059.0,4191.0,4433.0,4517.0,4388.0,4771.0,4673.0,4860.0,4875.0,4918.0,4948.0,5157.0,4986.0,4947.0,5078.0,4950.0,5101.0,4750.0,4753.0,4606.0,4453.0,4487.0,4401.0,4309.0,4121.0,4051.0,3736.0,3745.0,3634.0,3411.0,3370.0,3049.0,3016.0,2955.0,2688.0,2514.0,2417.0,2342.0,2047.0,2009.0,1972.0,1865.0,1760.0,1573.0,1444.0,1325.0,1317.0,1190.0,1101.0,1067.0,950.0,923.0,917.0,797.0,751.0,671.0,671.0,525.0,536.0,487.0,441.0,397.0,372.0,368.0,308.0,293.0,277.0,243.0,262.0,229.0,203.0,199.0,159.0,167.0,150.0,121.0,136.0,119.0,96.0,79.0,79.0,68.0,69.0,63.0,60.0,58.0,54.0,48.0,44.0,55.0,50.0,30.0,23.0,32.0,21.0,27.0,27.0,21.0,9.0,17.0,13.0,10.0,15.0,10.0,14.0,14.0,8.0,4.0,8.0,7.0,10.0,4.0,4.0,9.0,5.0,1.0,7.0,3.0,3.0,2.0,2.0,6.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,9.0,5
49,test_images\20220322133548_wbf2_ch1_A70361_203_D22S3K3118.jpg,20220322133548_wbf2_ch1_A70361_203_D22S3K3118.jpg,D22S3K3118,203,A70361,ch1,wbf2,20220322133548,0.0,9.0,15872.0,2418.0,3465.0,7982.0,4924.0,10636.0,7892.0,8064.0,6884.0,5116.0,5167.0,4078.0,4153.0,3065.0,2839.0,3199.0,2021.0,2728.0,1952.0,1948.0,1929.0,1657.0,2258.0,1378.0,1971.0,1666.0,1543.0,1736.0,1447.0,1359.0,1382.0,1392.0,1221.0,1298.0,1633.0,1192.0,1483.0,1386.0,1373.0,1312.0,1600.0,1095.0,1559.0,1248.0,1182.0,1321.0,1455.0,1670.0,1473.0,1574.0,1550.0,1498.0,1703.0,1684.0,1716.0,1768.0,1860.0,1887.0,1942.0,2410.0,2105.0,2404.0,2417.0,2511.0,2538.0,2806.0,2560.0,2772.0,2742.0,2750.0,2782.0,2809.0,2956.0,2852.0,2918.0,2924.0,3017.0,2827.0,2745.0,2696.0,2639.0,2713.0,2539.0,2654.0,2640.0,2634.0,2618.0,2601.0,2681.0,2678.0,2491.0,2520.0,2437.0,2423.0,2392.0,2359.0,2355.0,2369.0,2383.0,2337.0,2270.0,2347.0,2246.0,2272.0,2214.0,2255.0,2138.0,2151.0,2143.0,2089.0,1864.0,1832.0,1852.0,1718.0,1681.0,1674.0,1484.0,1422.0,1429.0,1317.0,1234.0,1206.0,1094.0,1045.0,1064.0,959.0,876.0,777.0,797.0,754.0,668.0,622.0,524.0,531.0,558.0,497.0,426.0,407.0,358.0,337.0,303.0,295.0,275.0,219.0,235.0,204.0,159.0,176.0,161.0,138.0,120.0,98.0,112.0,120.0,78.0,75.0,66.0,63.0,36.0,43.0,63.0,47.0,38.0,37.0,32.0,29.0,18.0,20.0,19.0,12.0,11.0,12.0,12.0,12.0,11.0,3.0,3.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
50,test_images\20220322134232_wbf1_ch1_B69736_403_D22B3K1185.jpg,20220322134232_wbf1_ch1_B69736_403_D22B3K1185.jpg,D22B3K1185,403,B69736,ch1,wbf1,20220322134232,0.0,1.0,19138.0,310.0,450.0,603.0,429.0,351.0,273.0,270.0,156.0,326.0,101.0,221.0,139.0,152.0,133.0,127.0,79.0,118.0,98.0,100.0,94.0,138.0,78.0,115.0,106.0,121.0,98.0,154.0,93.0,131.0,120.0,135.0,152.0,142.0,239.0,199.0,231.0,252.0,245.0,292.0,260.0,296.0,348.0,310.0,376.0,438.0,483.0,447.0,500.0,501.0,496.0,598.0,492.0,518.0,519.0,553.0,602.0,608.0,670.0,662.0,657.0,730.0,649.0,754.0,685.0,727.0,754.0,782.0,760.0,848.0,876.0,848.0,902.0,837.0,917.0,878.0,953.0,947.0,956.0,913.0,1027.0,1032.0,1013.0,1043.0,1070.0,1063.0,1108.0,1124.0,1112.0,1245.0,1129.0,1169.0,1220.0,1202.0,1132.0,1268.0,1245.0,1284.0,1340.0,1276.0,1349.0,1294.0,1433.0,1396.0,1436.0,1505.0,1490.0,1592.0,1608.0,1733.0,1744.0,1785.0,1907.0,1926.0,1901.0,2116.0,2112.0,2239.0,2281.0,2361.0,2505.0,2631.0,2669.0,2684.0,2807.0,2859.0,3123.0,2961.0,3221.0,3244.0,3358.0,3561.0,3480.0,3666.0,3694.0,3893.0,3945.0,4267.0,4149.0,4363.0,4310.0,4564.0,4582.0,4624.0,4781.0,4832.0,4950.0,4654.0,5048.0,4878.0,4923.0,4817.0,4743.0,4698.0,4512.0,4520.0,4354.0,4334.0,4065.0,3965.0,3671.0,3552.0,3418.0,3215.0,3086.0,2686.0,2697.0,2508.0,2318.0,2203.0,1997.0,1927.0,1788.0,1725.0,1519.0,1486.0,1370.0,1293.0,1188.0,1048.0,1016.0,957.0,887.0,805.0,764.0,695.0,689.0,628.0,509.0,522.0,490.0,458.0,399.0,418.0,357.0,353.0,246.0,274.0,283.0,215.0,232.0,206.0,173.0,160.0,147.0,157.0,126.0,129.0,86.0,90.0,97.0,96.0,77.0,49.0,72.0,48.0,60.0,55.0,34.0,29.0,28.0,24.0,14.0,21.0,20.0,13.0,16.0,9.0,16.0,13.0,8.0,8.0,7.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2
51,test_images\20220322142739_wbf2_ch1_A70361_206_D22S3K3118.jpg,20220322142739_wbf2_ch1_A70361_206_D22S3K3118.jpg,D22S3K3118,206,A70361,ch1,wbf2,20220322142739,0.0,5.0,46267.0,3467.0,12459.0,10857.0,9034.0,9115.0,5956.0,6420.0,4011.0,3909.0,3728.0,2947.0,2941.0,2606.0,1833.0,2644.0,1165.0,2170.0,1435.0,1517.0,1454.0,1300.0,2005.0,1112.0,1645.0,1525.0,1404.0,1327.0,1526.0,1073.0,1414.0,1205.0,1225.0,1095.0,1361.0,1331.0,1256.0,1411.0,1428.0,1358.0,1453.0,1310.0,1284.0,1358.0,1219.0,1321.0,1430.0,1529.0,1658.0,1658.0,1731.0,1695.0,1722.0,1937.0,1615.0,1832.0,1856.0,1876.0,2082.0,2333.0,2238.0,2268.0,2550.0,2501.0,2779.0,2784.0,2776.0,2996.0,3037.0,3050.0,3003.0,3472.0,3101.0,3232.0,3126.0,3316.0,3213.0,3296.0,3172.0,3231.0,3214.0,3154.0,3144.0,3099.0,3158.0,3086.0,3135.0,2869.0,2849.0,2713.0,2659.0,2557.0,2273.0,2278.0,1968.0,2051.0,1934.0,1894.0,1724.0,1657.0,1514.0,1427.0,1358.0,1224.0,1249.0,1088.0,1033.0,1025.0,971.0,842.0,832.0,794.0,690.0,683.0,646.0,601.0,567.0,496.0,506.0,456.0,444.0,373.0,323.0,328.0,322.0,300.0,269.0,250.0,228.0,181.0,181.0,178.0,131.0,125.0,143.0,116.0,111.0,98.0,91.0,79.0,74.0,62.0,65.0,38.0,48.0,45.0,34.0,19.0,22.0,24.0,30.0,22.0,31.0,17.0,18.0,12.0,8.0,14.0,9.0,6.0,6.0,7.0,8.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
52,test_images\20220322145116_wbf2_ch1_A70363_201_D22S3K3120.jpg,20220322145116_wbf2_ch1_A70363_201_D22S3K3120.jpg,D22S3K3120,201,A70363,ch1,wbf2,20220322145116,0.0,0.0,145752.0,2614.0,5502.0,10127.0,9493.0,19203.0,5299.0,14881.0,4072.0,8137.0,2910.0,4735.0,2279.0,2913.0,1713.0,2067.0,1295.0,1502.0,1125.0,1059.0,1029.0,946.0,1074.0,785.0,937.0,752.0,753.0,703.0,723.0,642.0,617.0,605.0,595.0,559.0,686.0,572.0,596.0,544.0,564.0,501.0,564.0,440.0,488.0,526.0,445.0,480.0,490.0,536.0,520.0,529.0,522.0,504.0,552.0,534.0,503.0,598.0,550.0,561.0,580.0,637.0,587.0,659.0,617.0,663.0,611.0,612.0,636.0,680.0,666.0,649.0,729.0,735.0,715.0,717.0,749.0,803.0,792.0,838.0,832.0,759.0,752.0,785.0,826.0,840.0,830.0,862.0,908.0,1005.0,995.0,1079.0,1036.0,990.0,994.0,951.0,1032.0,1006.0,1104.0,1059.0,1045.0,974.0,952.0,1050.0,1028.0,977.0,970.0,980.0,973.0,957.0,910.0,863.0,930.0,850.0,823.0,856.0,860.0,763.0,709.0,707.0,640.0,646.0,558.0,546.0,460.0,460.0,404.0,403.0,335.0,348.0,287.0,271.0,244.0,228.0,169.0,183.0,155.0,138.0,139.0,108.0,105.0,97.0,76.0,62.0,65.0,73.0,40.0,38.0,32.0,31.0,33.0,29.0,24.0,11.0,12.0,11.0,9.0,3.0,6.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,2.0,8.0,4.0,11.0,5.0,8.0,4.0,2.0,3.0,2.0,5.0,3.0,0.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
53,test_images\20220322151208_wbf2_ch1_A70363_203_D22S3K3120.jpg,20220322151208_wbf2_ch1_A70363_203_D22S3K3120.jpg,D22S3K3120,203,A70363,ch1,wbf2,20220322151208,0.0,8.0,23969.0,4397.0,9252.0,15542.0,13149.0,19206.0,8949.0,15334.0,6351.0,10208.0,4907.0,6811.0,3995.0,4377.0,3332.0,3385.0,2384.0,2799.0,2154.0,2206.0,1855.0,2189.0,1967.0,1727.0,2039.0,1598.0,1690.0,1457.0,1531.0,1264.0,1345.0,1205.0,1134.0,1318.0,1168.0,1177.0,1173.0,1240.0,1050.0,1185.0,1084.0,987.0,1156.0,979.0,971.0,978.0,1103.0,1080.0,959.0,1036.0,959.0,1160.0,843.0,1164.0,1031.0,967.0,1019.0,1042.0,1224.0,1073.0,1218.0,1121.0,1182.0,1096.0,1212.0,1083.0,1098.0,1171.0,1070.0,1158.0,1203.0,1154.0,1215.0,1186.0,1314.0,1305.0,1365.0,1304.0,1385.0,1313.0,1318.0,1346.0,1329.0,1442.0,1487.0,1514.0,1578.0,1564.0,1631.0,1673.0,1679.0,1596.0,1698.0,1648.0,1667.0,1722.0,1669.0,1686.0,1702.0,1761.0,1691.0,1808.0,1618.0,1719.0,1687.0,1626.0,1687.0,1698.0,1744.0,1734.0,1700.0,1604.0,1666.0,1608.0,1570.0,1588.0,1547.0,1548.0,1500.0,1536.0,1503.0,1431.0,1430.0,1396.0,1429.0,1414.0,1318.0,1302.0,1223.0,1170.0,1181.0,1069.0,1000.0,896.0,825.0,747.0,735.0,621.0,583.0,584.0,557.0,489.0,373.0,395.0,342.0,285.0,284.0,247.0,248.0,216.0,156.0,168.0,152.0,141.0,114.0,109.0,112.0,93.0,61.0,53.0,34.0,48.0,42.0,37.0,17.0,21.0,22.0,12.0,11.0,3.0,5.0,8.0,5.0,5.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
54,test_images\20220322151705_wbf2_ch1_A70363_103_D22S3K3120.jpg,20220322151705_wbf2_ch1_A70363_103_D22S3K3120.jpg,D22S3K3120,103,A70363,ch1,wbf2,20220322151705,0.0,0.0,246845.0,728.0,1309.0,3166.0,2000.0,4942.0,2997.0,2585.0,2697.0,1411.0,1752.0,1187.0,1384.0,791.0,1151.0,826.0,736.0,806.0,527.0,666.0,544.0,624.0,538.0,463.0,516.0,426.0,495.0,388.0,409.0,341.0,392.0,393.0,340.0,377.0,366.0,364.0,370.0,385.0,372.0,347.0,424.0,342.0,437.0,390.0,428.0,474.0,502.0,611.0,483.0,596.0,538.0,549.0,540.0,485.0,524.0,567.0,523.0,473.0,475.0,569.0,432.0,540.0,500.0,462.0,540.0,488.0,497.0,529.0,458.0,474.0,397.0,467.0,451.0,438.0,439.0,407.0,434.0,444.0,419.0,439.0,424.0,413.0,405.0,385.0,428.0,422.0,392.0,398.0,498.0,380.0,384.0,465.0,420.0,419.0,433.0,425.0,425.0,443.0,457.0,477.0,481.0,468.0,467.0,441.0,473.0,431.0,502.0,486.0,447.0,504.0,433.0,455.0,397.0,383.0,394.0,385.0,349.0,301.0,321.0,276.0,243.0,251.0,205.0,175.0,204.0,188.0,159.0,140.0,131.0,107.0,107.0,104.0,72.0,68.0,78.0,69.0,55.0,47.0,43.0,34.0,39.0,34.0,39.0,22.0,32.0,19.0,26.0,26.0,17.0,18.0,11.0,17.0,12.0,14.0,8.0,8.0,13.0,9.0,7.0,9.0,9.0,4.0,10.0,5.0,13.0,11.0,5.0,6.0,5.0,16.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,10.0,7.0,10.0,6.0,10.0,13.0,12.0,14.0,10.0,9.0,11.0,8.0,9.0,7.0,12.0,6.0,4.0,11.0,9.0,16.0,14.0,16.0,15.0,10.0,7.0,14.0,13.0,19.0,14.0,13.0,15.0,15.0,18.0,12.0,18.0,13.0,11.0,15.0,13.0,14.0,14.0,11.0,10.0,15.0,13.0,10.0,13.0,9.0,11.0,8.0,13.0,12.0,6.0,13.0,10.0,11.0,9.0,12.0,8.0,14.0,15.0,13.0,12.0,15.0,21.0,19.0,12.0,13.0,19.0,24.0,25.0,14.0,24.0,24.0,14.0,17.0,1324.0,5
55,test_images\20220322155432_wbf2_ch1_A70363_107_D22S3K3125.jpg,20220322155432_wbf2_ch1_A70363_107_D22S3K3125.jpg,D22S3K3125,107,A70363,ch1,wbf2,20220322155432,0.0,12.0,46826.0,1201.0,3532.0,4877.0,4511.0,4760.0,3840.0,3529.0,2470.0,2733.0,1976.0,2286.0,1787.0,1582.0,1522.0,1567.0,1147.0,1372.0,1016.0,1113.0,1145.0,1062.0,1207.0,962.0,1101.0,988.0,974.0,1088.0,861.0,904.0,848.0,901.0,941.0,999.0,1001.0,960.0,1044.0,960.0,943.0,983.0,1041.0,951.0,1127.0,997.0,1119.0,1094.0,1208.0,1217.0,1127.0,1245.0,1190.0,1263.0,1315.0,1315.0,1337.0,1350.0,1464.0,1482.0,1411.0,1608.0,1492.0,1580.0,1653.0,1793.0,1718.0,1937.0,1847.0,1931.0,1892.0,2057.0,2093.0,2127.0,2252.0,2258.0,2235.0,2353.0,2330.0,2481.0,2471.0,2681.0,2637.0,2682.0,2754.0,2820.0,2923.0,3131.0,3261.0,3317.0,3447.0,3558.0,3605.0,3888.0,3753.0,3807.0,4003.0,4116.0,4075.0,4072.0,4269.0,4183.0,4116.0,4204.0,4063.0,4042.0,3964.0,4044.0,3879.0,3795.0,3651.0,3468.0,3372.0,3084.0,2892.0,2684.0,2529.0,2364.0,2102.0,1932.0,1826.0,1667.0,1498.0,1402.0,1275.0,1093.0,1010.0,934.0,890.0,783.0,675.0,607.0,528.0,505.0,453.0,398.0,393.0,313.0,260.0,241.0,218.0,181.0,171.0,132.0,112.0,111.0,87.0,77.0,56.0,49.0,45.0,41.0,29.0,30.0,30.0,28.0,23.0,18.0,8.0,13.0,10.0,9.0,2.0,5.0,3.0,5.0,5.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
56,test_images\20220322155850_wbf2_ch1_A70363_208_D22S3K3125.jpg,20220322155850_wbf2_ch1_A70363_208_D22S3K3125.jpg,D22S3K3125,208,A70363,ch1,wbf2,20220322155850,0.0,10.0,36809.0,2540.0,5361.0,7873.0,7062.0,11035.0,4552.0,9221.0,5758.0,5914.0,6194.0,5100.0,5467.0,4235.0,4495.0,4044.0,3364.0,4077.0,2929.0,3399.0,2603.0,3367.0,2871.0,3053.0,2840.0,2804.0,2531.0,2418.0,2617.0,2127.0,2418.0,2046.0,2065.0,2061.0,2140.0,2183.0,2018.0,1927.0,1843.0,1775.0,1850.0,1626.0,1679.0,1597.0,1500.0,1532.0,1529.0,1605.0,1432.0,1485.0,1449.0,1281.0,1346.0,1448.0,1215.0,1362.0,1235.0,1313.0,1285.0,1284.0,1355.0,1290.0,1310.0,1336.0,1257.0,1356.0,1181.0,1248.0,1125.0,1174.0,1211.0,1180.0,1213.0,1212.0,1216.0,1153.0,1172.0,1198.0,1154.0,1199.0,1131.0,1272.0,1203.0,1161.0,1239.0,1308.0,1291.0,1289.0,1381.0,1341.0,1455.0,1490.0,1485.0,1541.0,1671.0,1619.0,1697.0,1812.0,1803.0,1909.0,1870.0,1963.0,2016.0,2029.0,2023.0,1948.0,2088.0,1987.0,2070.0,2029.0,1985.0,1919.0,1857.0,1803.0,1773.0,1862.0,1736.0,1715.0,1655.0,1579.0,1569.0,1470.0,1444.0,1301.0,1243.0,1130.0,1150.0,1117.0,972.0,857.0,819.0,735.0,670.0,637.0,560.0,524.0,455.0,431.0,399.0,372.0,323.0,276.0,255.0,211.0,202.0,171.0,173.0,169.0,139.0,114.0,97.0,84.0,70.0,64.0,56.0,63.0,44.0,28.0,22.0,21.0,19.0,20.0,13.0,14.0,10.0,7.0,3.0,6.0,9.0,3.0,3.0,6.0,4.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
57,test_images\20220322162340_wbf2_ch1_A70364_201_D18S4K5547.jpg,20220322162340_wbf2_ch1_A70364_201_D18S4K5547.jpg,D18S4K5547,201,A70364,ch1,wbf2,20220322162340,0.0,1.0,74411.0,4664.0,5225.0,14761.0,6658.0,17808.0,7923.0,15774.0,8787.0,10084.0,7856.0,6900.0,6362.0,5053.0,4508.0,4317.0,3278.0,3812.0,2788.0,3140.0,2701.0,2748.0,2707.0,2310.0,2387.0,2177.0,2121.0,1889.0,2008.0,1672.0,1710.0,1682.0,1602.0,1667.0,1529.0,1537.0,1388.0,1469.0,1342.0,1285.0,1381.0,1269.0,1384.0,1321.0,1418.0,1368.0,1351.0,1395.0,1291.0,1241.0,1166.0,1209.0,1172.0,1187.0,1080.0,1091.0,1040.0,984.0,924.0,915.0,891.0,827.0,788.0,748.0,723.0,725.0,640.0,698.0,640.0,575.0,580.0,557.0,576.0,513.0,532.0,435.0,497.0,463.0,445.0,409.0,438.0,407.0,360.0,357.0,340.0,351.0,334.0,340.0,310.0,310.0,279.0,290.0,290.0,235.0,287.0,261.0,274.0,224.0,264.0,268.0,201.0,256.0,206.0,233.0,195.0,198.0,197.0,222.0,217.0,204.0,216.0,161.0,215.0,181.0,162.0,196.0,156.0,175.0,127.0,144.0,150.0,147.0,129.0,143.0,136.0,127.0,112.0,125.0,100.0,111.0,106.0,108.0,99.0,91.0,124.0,99.0,105.0,75.0,71.0,83.0,82.0,83.0,66.0,64.0,75.0,61.0,60.0,63.0,60.0,61.0,72.0,64.0,50.0,57.0,60.0,51.0,53.0,61.0,51.0,53.0,57.0,61.0,48.0,76.0,43.0,50.0,56.0,51.0,65.0,46.0,57.0,53.0,51.0,64.0,70.0,60.0,77.0,52.0,61.0,39.0,56.0,61.0,62.0,51.0,57.0,66.0,52.0,54.0,59.0,55.0,43.0,60.0,56.0,47.0,59.0,50.0,63.0,51.0,72.0,57.0,64.0,80.0,65.0,76.0,69.0,60.0,79.0,87.0,62.0,92.0,82.0,105.0,96.0,99.0,107.0,89.0,102.0,107.0,118.0,122.0,69.0,125.0,120.0,129.0,131.0,135.0,129.0,134.0,123.0,154.0,151.0,131.0,169.0,157.0,139.0,145.0,183.0,201.0,179.0,187.0,201.0,203.0,256.0,228.0,261.0,283.0,269.0,290.0,366.0,357.0,397.0,429.0,452.0,15349.0,5
58,test_images\20220322163702_wbf1_ch1_B69732_303_E22B3K1070.jpg,20220322163702_wbf1_ch1_B69732_303_E22B3K1070.jpg,E22B3K1070,303,B69732,ch1,wbf1,20220322163702,0.0,3.0,38536.0,386.0,771.0,410.0,373.0,287.0,245.0,249.0,164.0,309.0,193.0,236.0,179.0,161.0,196.0,160.0,140.0,179.0,175.0,142.0,176.0,195.0,188.0,183.0,168.0,173.0,169.0,200.0,168.0,219.0,198.0,221.0,246.0,248.0,256.0,338.0,314.0,380.0,387.0,433.0,482.0,477.0,620.0,709.0,755.0,824.0,882.0,994.0,968.0,1202.0,1200.0,1283.0,1498.0,1670.0,1707.0,1988.0,2098.0,2174.0,2548.0,2430.0,2836.0,3046.0,3136.0,3389.0,3642.0,3609.0,3754.0,3927.0,4027.0,3751.0,3890.0,4081.0,4018.0,4231.0,4170.0,4220.0,4320.0,4367.0,4444.0,4524.0,4369.0,4404.0,4495.0,4545.0,4378.0,4412.0,4534.0,4416.0,4340.0,4555.0,4454.0,4236.0,4435.0,4301.0,4336.0,4311.0,4188.0,4047.0,4207.0,3957.0,4035.0,3864.0,3808.0,3696.0,3648.0,3604.0,3507.0,3504.0,3302.0,3160.0,3112.0,2990.0,2843.0,2665.0,2572.0,2477.0,2350.0,2302.0,2080.0,2134.0,1936.0,1829.0,1704.0,1677.0,1455.0,1371.0,1306.0,1163.0,1035.0,972.0,876.0,820.0,745.0,669.0,600.0,559.0,540.0,509.0,431.0,394.0,358.0,336.0,298.0,282.0,244.0,198.0,174.0,187.0,168.0,171.0,122.0,117.0,112.0,99.0,85.0,89.0,62.0,61.0,61.0,64.0,42.0,46.0,45.0,55.0,40.0,44.0,31.0,33.0,31.0,35.0,27.0,24.0,20.0,19.0,20.0,26.0,15.0,21.0,22.0,20.0,20.0,16.0,18.0,24.0,26.0,15.0,13.0,14.0,23.0,22.0,20.0,26.0,24.0,16.0,15.0,10.0,18.0,21.0,14.0,26.0,17.0,21.0,26.0,30.0,20.0,24.0,34.0,15.0,31.0,27.0,33.0,26.0,29.0,28.0,31.0,29.0,32.0,37.0,29.0,26.0,35.0,26.0,43.0,32.0,43.0,39.0,45.0,33.0,41.0,37.0,28.0,38.0,38.0,34.0,33.0,36.0,38.0,30.0,29.0,25.0,39.0,36.0,26.0,24.0,28.0,30.0,26.0,24.0,31.0,26.0,29.0,13.0,29.0,1017.0,5
